date,sh.000001,sh.601288,sh.601398,sh.601939,sh.601988
2018-05-11,3163.26000000,3.91000000,6.07000000,7.74000000,3.90000000
2018-05-14,3174.03000000,3.94000000,6.07000000,7.76000000,3.90000000
2018-05-15,3192.12000000,3.92000000,6.09000000,7.76000000,3.89000000
2018-05-16,3169.57000000,3.85000000,6.00000000,7.63000000,3.85000000
2018-05-17,3154.28000000,3.85000000,5.97000000,7.59000000,3.85000000
2018-05-18,3193.30000000,3.90000000,6.05000000,7.73000000,3.90000000
2018-05-21,3213.84000000,3.92000000,6.03000000,7.65000000,3.91000000
2018-05-22,3214.35000000,3.89000000,5.97000000,7.49000000,3.88000000
2018-05-23,3168.96000000,3.83000000,5.85000000,7.37000000,3.84000000
2018-05-24,3154.65000000,3.79000000,5.77000000,7.29000000,3.81000000
2018-05-25,3141.30000000,3.63000000,5.78000000,7.29000000,3.82000000
2018-05-28,3135.08000000,3.61000000,5.76000000,7.27000000,3.82000000
2018-05-29,3120.46000000,3.62000000,5.74000000,7.21000000,3.83000000
2018-05-30,3041.44000000,3.56000000,5.63000000,7.05000000,3.76000000
2018-05-31,3095.47000000,3.59000000,5.66000000,7.12000000,3.77000000
2018-06-01,3075.14000000,3.60000000,5.64000000,7.08000000,3.76000000
2018-06-04,3091.19000000,3.66000000,5.70000000,7.17000000,3.79000000
2018-06-05,3114.21000000,3.67000000,5.70000000,7.18000000,3.79000000
2018-06-06,3115.18000000,3.64000000,5.65000000,7.13000000,3.77000000
2018-06-07,3109.50000000,3.66000000,5.69000000,7.18000000,3.78000000
2018-06-08,3067.15000000,3.59000000,5.58000000,7.03000000,3.74000000
2018-06-11,3052.78000000,3.60000000,5.58000000,7.01000000,3.74000000
2018-06-12,3079.80000000,3.60000000,5.60000000,7.08000000,3.74000000
2018-06-13,3049.80000000,3.59000000,5.58000000,7.06000000,3.73000000
2018-06-14,3044.16000000,3.61000000,5.62000000,7.11000000,3.73000000
2018-06-15,3021.90000000,3.63000000,5.70000000,7.23000000,3.75000000
2018-06-19,2907.82000000,3.63000000,5.74000000,7.23000000,3.76000000
2018-06-20,2915.73000000,3.58000000,5.69000000,7.11000000,3.73000000
2018-06-21,2875.81000000,3.59000000,5.68000000,7.06000000,3.74000000
2018-06-22,2889.76000000,3.58000000,5.67000000,7.06000000,3.74000000
2018-06-25,2859.34000000,3.53000000,5.54000000,6.90000000,3.70000000
2018-06-26,2844.51000000,3.46000000,5.42000000,6.73000000,3.65000000
2018-06-27,2813.18000000,3.43000000,5.31000000,6.57000000,3.62000000
2018-06-28,2786.90000000,3.39000000,5.20000000,6.42000000,3.56000000
2018-06-29,2847.42000000,3.44000000,5.32000000,6.55000000,3.61000000
2018-07-02,2775.56000000,3.32000000,5.08000000,6.22000000,3.47000000
2018-07-03,2786.89000000,3.31000000,5.14000000,6.32000000,3.51000000
2018-07-04,2759.13000000,3.32000000,5.16000000,6.32000000,3.53000000
2018-07-05,2733.88000000,3.36000000,5.23000000,6.41000000,3.58000000
2018-07-06,2747.23000000,3.39000000,5.29000000,6.46000000,3.60000000
2018-07-09,2815.11000000,3.52000000,5.53000000,6.81000000,3.75000000
2018-07-10,2827.63000000,3.50000000,5.52000000,6.77000000,3.73000000
2018-07-11,2777.77000000,3.46000000,5.48000000,6.73000000,3.72000000
2018-07-12,2837.66000000,3.53000000,5.66000000,6.97000000,3.79000000
2018-07-13,2831.18000000,3.50000000,5.36000000,6.98000000,3.56000000
2018-07-16,2814.04000000,3.42000000,5.23000000,6.80000000,3.50000000
2018-07-17,2798.13000000,3.41000000,5.23000000,6.37000000,3.48000000
2018-07-18,2787.26000000,3.41000000,5.23000000,6.40000000,3.46000000
2018-07-19,2772.55000000,3.37000000,5.17000000,6.35000000,3.45000000
2018-07-20,2829.27000000,3.54000000,5.47000000,6.78000000,3.55000000
2018-07-23,2859.54000000,3.60000000,5.60000000,6.93000000,3.59000000
2018-07-24,2905.56000000,3.62000000,5.61000000,6.93000000,3.60000000
2018-07-25,2903.65000000,3.64000000,5.62000000,6.92000000,3.59000000
2018-07-26,2882.23000000,3.59000000,5.55000000,6.91000000,3.57000000
2018-07-27,2873.59000000,3.59000000,5.54000000,6.85000000,3.56000000
2018-07-30,2869.05000000,3.61000000,5.59000000,6.95000000,3.60000000
2018-07-31,2876.40000000,3.64000000,5.65000000,7.01000000,3.62000000
2018-08-01,2824.53000000,3.60000000,5.55000000,6.88000000,3.56000000
2018-08-02,2768.02000000,3.50000000,5.44000000,6.74000000,3.49000000
2018-08-03,2740.44000000,3.53000000,5.48000000,6.83000000,3.49000000
2018-08-06,2705.16000000,3.56000000,5.51000000,6.89000000,3.51000000
2018-08-07,2779.37000000,3.63000000,5.60000000,6.98000000,3.56000000
2018-08-08,2744.07000000,3.58000000,5.51000000,6.85000000,3.53000000
2018-08-09,2794.38000000,3.63000000,5.57000000,6.93000000,3.56000000
2018-08-10,2795.31000000,3.61000000,5.50000000,6.85000000,3.54000000
2018-08-13,2785.87000000,3.56000000,5.40000000,6.67000000,3.50000000
2018-08-14,2780.96000000,3.55000000,5.38000000,6.68000000,3.51000000
2018-08-15,2723.26000000,3.49000000,5.29000000,6.57000000,3.45000000
2018-08-16,2705.19000000,3.51000000,5.27000000,6.60000000,3.47000000
2018-08-17,2668.97000000,3.50000000,5.26000000,6.52000000,3.45000000
2018-08-20,2698.47000000,3.57000000,5.36000000,6.66000000,3.50000000
2018-08-21,2733.83000000,3.59000000,5.40000000,6.72000000,3.52000000
2018-08-22,2714.61000000,3.57000000,5.39000000,6.70000000,3.50000000
2018-08-23,2724.62000000,3.57000000,5.40000000,6.69000000,3.50000000
2018-08-24,2729.43000000,3.61000000,5.49000000,6.80000000,3.53000000
2018-08-27,2780.90000000,3.64000000,5.53000000,6.91000000,3.55000000
2018-08-28,2777.98000000,3.62000000,5.51000000,6.95000000,3.56000000
2018-08-29,2769.29000000,3.64000000,5.49000000,6.90000000,3.56000000
2018-08-30,2737.74000000,3.60000000,5.40000000,6.83000000,3.53000000
2018-08-31,2725.25000000,3.63000000,5.44000000,6.88000000,3.55000000
2018-09-03,2720.73000000,3.64000000,5.43000000,6.88000000,3.55000000
2018-09-04,2750.58000000,3.65000000,5.44000000,6.93000000,3.58000000
2018-09-05,2704.34000000,3.60000000,5.35000000,6.71000000,3.53000000
2018-09-06,2691.59000000,3.57000000,5.33000000,6.67000000,3.50000000
2018-09-07,2702.30000000,3.59000000,5.35000000,6.66000000,3.51000000
2018-09-10,2669.48000000,3.60000000,5.34000000,6.62000000,3.52000000
2018-09-11,2664.80000000,3.59000000,5.34000000,6.58000000,3.51000000
2018-09-12,2656.11000000,3.57000000,5.29000000,6.54000000,3.49000000
2018-09-13,2686.58000000,3.63000000,5.37000000,6.64000000,3.54000000
2018-09-14,2681.64000000,3.63000000,5.37000000,6.65000000,3.54000000
2018-09-17,2651.79000000,3.62000000,5.32000000,6.61000000,3.52000000
2018-09-18,2699.95000000,3.64000000,5.39000000,6.69000000,3.55000000
2018-09-19,2730.85000000,3.65000000,5.44000000,6.78000000,3.56000000
2018-09-20,2729.24000000,3.67000000,5.49000000,6.85000000,3.57000000
2018-09-21,2797.48000000,3.93000000,5.75000000,7.21000000,3.68000000
2018-09-25,2781.14000000,3.86000000,5.67000000,7.10000000,3.65000000
2018-09-26,2806.81000000,3.85000000,5.70000000,7.13000000,3.68000000
2018-09-27,2791.77000000,3.84000000,5.69000000,7.13000000,3.68000000
2018-09-28,2821.35000000,3.89000000,5.77000000,7.24000000,3.72000000
2018-10-08,2716.51000000,3.79000000,5.56000000,6.93000000,3.62000000
2018-10-09,2721.01000000,3.75000000,5.53000000,6.90000000,3.59000000
2018-10-10,2725.84000000,3.76000000,5.55000000,6.94000000,3.60000000
2018-10-11,2583.46000000,3.65000000,5.40000000,6.68000000,3.50000000
2018-10-12,2606.91000000,3.74000000,5.53000000,6.93000000,3.55000000
2018-10-15,2568.10000000,3.70000000,5.43000000,6.81000000,3.50000000
2018-10-16,2546.33000000,3.74000000,5.45000000,6.86000000,3.51000000
2018-10-17,2561.61000000,3.77000000,5.43000000,6.83000000,3.54000000
2018-10-18,2486.42000000,3.68000000,5.35000000,6.73000000,3.52000000
2018-10-19,2550.47000000,3.79000000,5.48000000,6.98000000,3.61000000
2018-10-22,2654.88000000,3.89000000,5.63000000,7.19000000,3.70000000
2018-10-23,2594.83000000,3.81000000,5.47000000,6.96000000,3.62000000
2018-10-24,2603.30000000,3.87000000,5.62000000,7.15000000,3.68000000
2018-10-25,2603.80000000,3.88000000,5.65000000,7.24000000,3.71000000
2018-10-26,2598.85000000,3.91000000,5.69000000,7.28000000,3.71000000
2018-10-29,2542.10000000,3.82000000,5.58000000,7.08000000,3.70000000
2018-10-30,2568.05000000,3.84000000,5.63000000,7.13000000,3.74000000
2018-10-31,2602.78000000,3.87000000,5.63000000,7.15000000,3.72000000
2018-11-01,2606.24000000,3.82000000,5.57000000,7.09000000,3.67000000
2018-11-02,2676.48000000,3.87000000,5.64000000,7.17000000,3.71000000
2018-11-05,2665.43000000,3.82000000,5.56000000,7.05000000,3.68000000
2018-11-06,2659.36000000,3.79000000,5.53000000,7.00000000,3.66000000
2018-11-07,2641.34000000,3.78000000,5.52000000,6.97000000,3.66000000
2018-11-08,2635.63000000,3.79000000,5.53000000,6.97000000,3.67000000
2018-11-09,2598.87000000,3.65000000,5.35000000,6.72000000,3.59000000
2018-11-12,2630.52000000,3.64000000,5.36000000,6.72000000,3.61000000
2018-11-13,2654.88000000,3.65000000,5.38000000,6.72000000,3.62000000
2018-11-14,2632.24000000,3.59000000,5.31000000,6.62000000,3.58000000
2018-11-15,2668.17000000,3.61000000,5.35000000,6.67000000,3.60000000
2018-11-16,2679.11000000,3.60000000,5.34000000,6.66000000,3.60000000
2018-11-19,2703.51000000,3.65000000,5.41000000,6.76000000,3.64000000
2018-11-20,2645.85000000,3.60000000,5.35000000,6.72000000,3.60000000
2018-11-21,2651.51000000,3.62000000,5.36000000,6.72000000,3.61000000
2018-11-22,2645.43000000,3.60000000,5.36000000,6.69000000,3.61000000
2018-11-23,2579.48000000,3.57000000,5.33000000,6.65000000,3.59000000
2018-11-26,2575.81000000,3.59000000,5.35000000,6.69000000,3.60000000
2018-11-27,2574.68000000,3.57000000,5.33000000,6.66000000,3.58000000
2018-11-28,2601.74000000,3.58000000,5.35000000,6.69000000,3.60000000
2018-11-29,2567.44000000,3.55000000,5.33000000,6.63000000,3.59000000
2018-11-30,2588.19000000,3.57000000,5.33000000,6.65000000,3.61000000
2018-12-03,2654.80000000,3.62000000,5.41000000,6.77000000,3.65000000
2018-12-04,2665.96000000,3.61000000,5.42000000,6.77000000,3.66000000
2018-12-05,2649.81000000,3.60000000,5.40000000,6.73000000,3.64000000
2018-12-06,2605.18000000,3.57000000,5.35000000,6.64000000,3.61000000
2018-12-07,2605.89000000,3.58000000,5.35000000,6.63000000,3.60000000
2018-12-10,2584.58000000,3.56000000,5.33000000,6.56000000,3.57000000
2018-12-11,2594.09000000,3.56000000,5.33000000,6.59000000,3.57000000
2018-12-12,2602.15000000,3.57000000,5.34000000,6.64000000,3.59000000
2018-12-13,2634.05000000,3.59000000,5.39000000,6.73000000,3.60000000
2018-12-14,2593.74000000,3.57000000,5.35000000,6.61000000,3.58000000
2018-12-17,2597.97000000,3.58000000,5.37000000,6.66000000,3.61000000
2018-12-18,2576.65000000,3.55000000,5.35000000,6.61000000,3.59000000
2018-12-19,2549.56000000,3.53000000,5.33000000,6.54000000,3.58000000
2018-12-20,2536.27000000,3.51000000,5.23000000,6.40000000,3.56000000
2018-12-21,2516.25000000,3.51000000,5.19000000,6.30000000,3.57000000
2018-12-24,2527.01000000,3.53000000,5.22000000,6.30000000,3.59000000
2018-12-25,2504.82000000,3.56000000,5.23000000,6.28000000,3.61000000
2018-12-26,2498.29000000,3.59000000,5.27000000,6.29000000,3.63000000
2018-12-27,2483.09000000,3.60000000,5.28000000,6.29000000,3.63000000
2018-12-28,2493.90000000,3.60000000,5.29000000,6.37000000,3.61000000
2019-01-02,2465.29000000,3.52000000,5.20000000,6.25000000,3.54000000
2019-01-03,2464.36000000,3.54000000,5.20000000,6.26000000,3.55000000
2019-01-04,2514.87000000,3.59000000,5.27000000,6.36000000,3.58000000
2019-01-07,2533.09000000,3.57000000,5.24000000,6.34000000,3.57000000
2019-01-08,2526.46000000,3.53000000,5.20000000,6.34000000,3.54000000
2019-01-09,2544.34000000,3.55000000,5.26000000,6.41000000,3.55000000
2019-01-10,2535.10000000,3.51000000,5.22000000,6.34000000,3.52000000
2019-01-11,2553.83000000,3.53000000,5.24000000,6.36000000,3.53000000
2019-01-14,2535.77000000,3.50000000,5.20000000,6.30000000,3.50000000
2019-01-15,2570.34000000,3.53000000,5.23000000,6.38000000,3.52000000
2019-01-16,2570.42000000,3.52000000,5.24000000,6.41000000,3.52000000
2019-01-17,2559.64000000,3.53000000,5.25000000,6.45000000,3.53000000
2019-01-18,2596.01000000,3.58000000,5.39000000,6.64000000,3.56000000
2019-01-21,2610.51000000,3.58000000,5.45000000,6.67000000,3.57000000
2019-01-22,2579.70000000,3.57000000,5.39000000,6.60000000,3.56000000
2019-01-23,2581.00000000,3.59000000,5.44000000,6.65000000,3.57000000
2019-01-24,2591.69000000,3.61000000,5.46000000,6.68000000,3.59000000
2019-01-25,2601.72000000,3.67000000,5.52000000,6.81000000,3.62000000
2019-01-28,2596.98000000,3.68000000,5.50000000,6.77000000,3.61000000
2019-01-29,2594.25000000,3.69000000,5.54000000,6.85000000,3.64000000
2019-01-30,2575.58000000,3.68000000,5.55000000,6.86000000,3.63000000
2019-01-31,2584.57000000,3.72000000,5.66000000,7.07000000,3.68000000
2019-02-01,2618.23000000,3.72000000,5.65000000,7.06000000,3.68000000
2019-02-11,2653.90000000,3.70000000,5.64000000,7.06000000,3.67000000
2019-02-12,2671.89000000,3.72000000,5.65000000,7.05000000,3.68000000
2019-02-13,2721.07000000,3.76000000,5.71000000,7.11000000,3.72000000
2019-02-14,2719.70000000,3.71000000,5.65000000,7.03000000,3.70000000
2019-02-15,2682.39000000,3.65000000,5.51000000,6.84000000,3.65000000
2019-02-18,2754.36000000,3.70000000,5.60000000,6.97000000,3.70000000
2019-02-19,2755.65000000,3.69000000,5.57000000,6.97000000,3.68000000
2019-02-20,2761.22000000,3.70000000,5.57000000,6.97000000,3.68000000
2019-02-21,2751.80000000,3.68000000,5.56000000,6.94000000,3.67000000
2019-02-22,2804.23000000,3.68000000,5.55000000,6.95000000,3.69000000
2019-02-25,2961.28000000,3.88000000,5.90000000,7.38000000,3.88000000
2019-02-26,2941.52000000,3.79000000,5.77000000,7.19000000,3.84000000
2019-02-27,2953.82000000,3.82000000,5.81000000,7.25000000,3.88000000
2019-02-28,2940.95000000,3.80000000,5.75000000,7.18000000,3.84000000
2019-03-01,2994.00000000,3.85000000,5.85000000,7.34000000,3.90000000
2019-03-04,3027.58000000,3.87000000,5.86000000,7.36000000,3.92000000
2019-03-05,3054.25000000,3.84000000,5.82000000,7.30000000,3.90000000
2019-03-06,3102.10000000,3.85000000,5.85000000,7.33000000,3.93000000
2019-03-07,3106.42000000,3.80000000,5.76000000,7.20000000,3.89000000
2019-03-08,2969.86000000,3.69000000,5.59000000,6.91000000,3.75000000
2019-03-11,3026.99000000,3.71000000,5.61000000,6.97000000,3.79000000
2019-03-12,3060.31000000,3.74000000,5.62000000,7.01000000,3.83000000
2019-03-13,3026.95000000,3.71000000,5.58000000,6.95000000,3.80000000
2019-03-14,2990.69000000,3.70000000,5.57000000,6.95000000,3.79000000
2019-03-15,3021.75000000,3.71000000,5.58000000,7.03000000,3.79000000
2019-03-18,3096.42000000,3.75000000,5.65000000,7.15000000,3.84000000
2019-03-19,3090.98000000,3.74000000,5.65000000,7.14000000,3.81000000
2019-03-20,3090.64000000,3.73000000,5.61000000,7.14000000,3.79000000
2019-03-21,3101.46000000,3.71000000,5.59000000,7.07000000,3.79000000
2019-03-22,3104.15000000,3.72000000,5.58000000,7.03000000,3.80000000
2019-03-25,3043.03000000,3.66000000,5.47000000,6.84000000,3.73000000
2019-03-26,2997.10000000,3.67000000,5.45000000,6.81000000,3.72000000
2019-03-27,3022.72000000,3.69000000,5.51000000,6.90000000,3.73000000
2019-03-28,2994.94000000,3.67000000,5.45000000,6.82000000,3.71000000
2019-03-29,3090.76000000,3.73000000,5.57000000,6.95000000,3.77000000
2019-04-01,3170.36000000,3.77000000,5.64000000,7.14000000,3.83000000
2019-04-02,3176.82000000,3.75000000,5.66000000,7.16000000,3.83000000
2019-04-03,3216.30000000,3.74000000,5.70000000,7.23000000,3.84000000
2019-04-04,3246.57000000,3.79000000,5.81000000,7.44000000,3.89000000
2019-04-08,3244.81000000,3.79000000,5.82000000,7.38000000,3.90000000
2019-04-09,3239.66000000,3.78000000,5.78000000,7.33000000,3.87000000
2019-04-10,3241.93000000,3.77000000,5.75000000,7.31000000,3.86000000
2019-04-11,3189.96000000,3.73000000,5.73000000,7.23000000,3.86000000
2019-04-12,3188.63000000,3.74000000,5.73000000,7.22000000,3.87000000
2019-04-15,3177.79000000,3.78000000,5.81000000,7.37000000,3.89000000
2019-04-16,3253.60000000,3.89000000,6.00000000,7.73000000,4.00000000
2019-04-17,3263.12000000,3.88000000,6.01000000,7.76000000,4.03000000
2019-04-18,3250.20000000,3.84000000,5.94000000,7.59000000,4.00000000
2019-04-19,3270.80000000,3.85000000,5.98000000,7.62000000,4.03000000
2019-04-22,3215.04000000,3.78000000,5.83000000,7.37000000,3.93000000
2019-04-23,3198.59000000,3.77000000,5.81000000,7.39000000,3.95000000
2019-04-24,3201.61000000,3.77000000,5.81000000,7.41000000,3.91000000
2019-04-25,3123.83000000,3.74000000,5.73000000,7.33000000,3.89000000
2019-04-26,3086.40000000,3.72000000,5.71000000,7.26000000,3.86000000
2019-04-29,3062.50000000,3.74000000,5.80000000,7.41000000,3.89000000
2019-04-30,3078.34000000,3.76000000,5.81000000,7.44000000,3.89000000
2019-05-06,2906.46000000,3.65000000,5.72000000,7.15000000,3.78000000
2019-05-07,2926.39000000,3.66000000,5.66000000,7.11000000,3.78000000
2019-05-08,2893.76000000,3.61000000,5.59000000,7.01000000,3.72000000
2019-05-09,2850.95000000,3.59000000,5.52000000,6.90000000,3.69000000
2019-05-10,2939.21000000,3.65000000,5.61000000,7.00000000,3.75000000
2019-05-13,2903.71000000,3.60000000,5.54000000,6.96000000,3.71000000
2019-05-14,2883.61000000,3.58000000,5.52000000,6.92000000,3.68000000
2019-05-15,2938.68000000,3.61000000,5.57000000,7.02000000,3.75000000
2019-05-16,2955.71000000,3.62000000,5.59000000,7.00000000,3.78000000
2019-05-17,2882.30000000,3.61000000,5.57000000,6.92000000,3.73000000
2019-05-20,2870.60000000,3.65000000,5.61000000,6.96000000,3.82000000
2019-05-21,2905.97000000,3.67000000,5.64000000,7.00000000,3.80000000
2019-05-22,2891.70000000,3.67000000,5.65000000,6.98000000,3.81000000
2019-05-23,2852.52000000,3.68000000,5.65000000,6.96000000,3.79000000
2019-05-24,2852.99000000,3.69000000,5.70000000,7.01000000,3.79000000
2019-05-27,2892.38000000,3.70000000,5.65000000,6.99000000,3.81000000
2019-05-28,2909.91000000,3.72000000,5.67000000,7.01000000,3.84000000
2019-05-29,2914.70000000,3.68000000,5.65000000,6.96000000,3.84000000
2019-05-30,2905.81000000,3.71000000,5.67000000,6.99000000,3.89000000
2019-05-31,2898.70000000,3.68000000,5.61000000,6.98000000,3.88000000
2019-06-03,2890.08000000,3.73000000,5.70000000,7.01000000,3.70000000
2019-06-04,2862.28000000,3.75000000,5.73000000,7.08000000,3.70000000
2019-06-05,2861.42000000,3.77000000,5.76000000,7.16000000,3.72000000
2019-06-06,2827.80000000,3.77000000,5.73000000,7.16000000,3.72000000
2019-06-10,2852.13000000,3.79000000,5.78000000,7.28000000,3.74000000
2019-06-11,2925.72000000,3.81000000,5.79000000,7.30000000,3.76000000
2019-06-12,2909.38000000,3.81000000,5.76000000,7.25000000,3.73000000
2019-06-13,2910.74000000,3.78000000,5.73000000,7.22000000,3.73000000
2019-06-14,2881.97000000,3.76000000,5.74000000,7.22000000,3.73000000
2019-06-17,2887.62000000,3.80000000,5.74000000,7.26000000,3.74000000
2019-06-18,2890.16000000,3.82000000,5.74000000,7.35000000,3.76000000
2019-06-19,2917.80000000,3.65000000,5.78000000,7.46000000,3.78000000
2019-06-20,2987.12000000,3.67000000,5.84000000,7.54000000,3.81000000
2019-06-21,3001.98000000,3.64000000,5.85000000,7.41000000,3.77000000
2019-06-24,3008.15000000,3.66000000,5.88000000,7.44000000,3.78000000
2019-06-25,2982.07000000,3.64000000,5.83000000,7.34000000,3.75000000
2019-06-26,2976.28000000,3.62000000,5.85000000,7.38000000,3.74000000
2019-06-27,2996.79000000,3.62000000,5.91000000,7.41000000,3.75000000
2019-06-28,2978.88000000,3.60000000,5.89000000,7.44000000,3.74000000
2019-07-01,3044.90000000,3.62000000,5.92000000,7.46000000,3.76000000
2019-07-02,3043.94000000,3.64000000,5.93000000,7.48000000,3.77000000
2019-07-03,3015.26000000,3.66000000,5.67000000,7.51000000,3.77000000
2019-07-04,3005.25000000,3.66000000,5.68000000,7.50000000,3.77000000
2019-07-05,3011.06000000,3.65000000,5.67000000,7.54000000,3.75000000
2019-07-08,2933.36000000,3.60000000,5.59000000,7.46000000,3.71000000
2019-07-09,2928.23000000,3.58000000,5.58000000,7.40000000,3.71000000
2019-07-10,2915.30000000,3.59000000,5.55000000,6.99000000,3.70000000
2019-07-11,2917.76000000,3.59000000,5.57000000,7.04000000,3.71000000
2019-07-12,2930.55000000,3.60000000,5.62000000,7.17000000,3.72000000
2019-07-15,2942.19000000,3.59000000,5.60000000,7.18000000,3.70000000
2019-07-16,2937.62000000,3.58000000,5.61000000,7.18000000,3.69000000
2019-07-17,2931.69000000,3.57000000,5.56000000,7.13000000,3.67000000
2019-07-18,2901.18000000,3.55000000,5.57000000,7.23000000,3.65000000
2019-07-19,2924.20000000,3.57000000,5.60000000,7.25000000,3.67000000
2019-07-22,2886.97000000,3.57000000,5.64000000,7.22000000,3.67000000
2019-07-23,2899.94000000,3.59000000,5.66000000,7.29000000,3.69000000
2019-07-24,2923.28000000,3.59000000,5.69000000,7.37000000,3.69000000
2019-07-25,2937.36000000,3.59000000,5.69000000,7.41000000,3.70000000
2019-07-26,2944.54000000,3.59000000,5.69000000,7.36000000,3.70000000
2019-07-29,2941.01000000,3.60000000,5.65000000,7.37000000,3.70000000
2019-07-30,2952.34000000,3.61000000,5.66000000,7.40000000,3.72000000
2019-07-31,2932.51000000,3.60000000,5.64000000,7.37000000,3.71000000
2019-08-01,2908.77000000,3.58000000,5.61000000,7.33000000,3.68000000
2019-08-02,2867.84000000,3.55000000,5.56000000,7.21000000,3.64000000
2019-08-05,2821.50000000,3.50000000,5.48000000,7.10000000,3.58000000
2019-08-06,2777.56000000,3.46000000,5.41000000,7.03000000,3.53000000
2019-08-07,2768.68000000,3.43000000,5.39000000,7.03000000,3.52000000
2019-08-08,2794.55000000,3.46000000,5.43000000,7.14000000,3.54000000
2019-08-09,2774.75000000,3.46000000,5.46000000,7.14000000,3.56000000
2019-08-12,2814.99000000,3.48000000,5.51000000,7.19000000,3.58000000
2019-08-13,2797.26000000,3.45000000,5.51000000,7.10000000,3.58000000
2019-08-14,2808.91000000,3.44000000,5.53000000,7.08000000,3.57000000
2019-08-15,2815.80000000,3.43000000,5.56000000,7.10000000,3.58000000
2019-08-16,2823.82000000,3.42000000,5.50000000,7.09000000,3.57000000
2019-08-19,2883.10000000,3.43000000,5.47000000,7.07000000,3.58000000
2019-08-20,2880.00000000,3.43000000,5.42000000,6.99000000,3.56000000
2019-08-21,2880.33000000,3.42000000,5.43000000,7.00000000,3.55000000
2019-08-22,2883.44000000,3.41000000,5.39000000,6.95000000,3.54000000
2019-08-23,2897.43000000,3.41000000,5.42000000,7.01000000,3.54000000
2019-08-26,2863.57000000,3.38000000,5.38000000,6.93000000,3.52000000
2019-08-27,2902.19000000,3.41000000,5.42000000,6.95000000,3.57000000
2019-08-28,2893.76000000,3.40000000,5.40000000,6.95000000,3.54000000
2019-08-29,2890.92000000,3.39000000,5.42000000,6.94000000,3.53000000
2019-08-30,2886.24000000,3.40000000,5.39000000,6.90000000,3.53000000
2019-09-02,2924.11000000,3.41000000,5.39000000,6.88000000,3.54000000
2019-09-03,2930.15000000,3.41000000,5.40000000,6.88000000,3.55000000
2019-09-04,2957.41000000,3.45000000,5.47000000,7.00000000,3.60000000
2019-09-05,2985.86000000,3.48000000,5.50000000,7.09000000,3.62000000
2019-09-06,2999.60000000,3.49000000,5.52000000,7.11000000,3.63000000
2019-09-09,3024.74000000,3.49000000,5.51000000,7.09000000,3.63000000
2019-09-10,3021.20000000,3.48000000,5.50000000,7.06000000,3.62000000
2019-09-11,3008.81000000,3.52000000,5.55000000,7.14000000,3.66000000
2019-09-12,3031.24000000,3.53000000,5.57000000,7.14000000,3.66000000
2019-09-16,3030.75000000,3.52000000,5.57000000,7.12000000,3.66000000
2019-09-17,2978.12000000,3.49000000,5.51000000,7.04000000,3.62000000
2019-09-18,2985.66000000,3.48000000,5.50000000,7.05000000,3.60000000
2019-09-19,2999.28000000,3.48000000,5.50000000,7.05000000,3.61000000
2019-09-20,3006.45000000,3.49000000,5.53000000,7.08000000,3.61000000
2019-09-23,2977.08000000,3.47000000,5.48000000,6.99000000,3.60000000
2019-09-24,2985.34000000,3.47000000,5.50000000,6.96000000,3.60000000
2019-09-25,2955.43000000,3.46000000,5.49000000,6.98000000,3.59000000
2019-09-26,2929.09000000,3.50000000,5.55000000,7.05000000,3.61000000
2019-09-27,2932.17000000,3.49000000,5.54000000,7.07000000,3.60000000
2019-09-30,2905.19000000,3.46000000,5.53000000,6.99000000,3.58000000
2019-10-08,2913.57000000,3.48000000,5.56000000,7.08000000,3.60000000
2019-10-09,2924.86000000,3.49000000,5.58000000,7.14000000,3.62000000
2019-10-10,2947.71000000,3.49000000,5.57000000,7.14000000,3.60000000
2019-10-11,2973.66000000,3.53000000,5.64000000,7.21000000,3.64000000
2019-10-14,3007.88000000,3.56000000,5.72000000,7.30000000,3.67000000
2019-10-15,2991.05000000,3.58000000,5.72000000,7.36000000,3.68000000
2019-10-16,2978.71000000,3.59000000,5.72000000,7.27000000,3.69000000
2019-10-17,2977.33000000,3.59000000,5.71000000,7.26000000,3.68000000
2019-10-18,2938.14000000,3.57000000,5.67000000,7.25000000,3.66000000
2019-10-21,2939.62000000,3.60000000,5.79000000,7.36000000,3.69000000
2019-10-22,2954.38000000,3.61000000,5.81000000,7.37000000,3.69000000
2019-10-23,2941.62000000,3.64000000,5.87000000,7.38000000,3.71000000
2019-10-24,2940.92000000,3.65000000,5.92000000,7.43000000,3.75000000
2019-10-25,2954.93000000,3.66000000,5.98000000,7.44000000,3.73000000
2019-10-28,2980.05000000,3.65000000,5.93000000,7.36000000,3.71000000
2019-10-29,2954.18000000,3.61000000,5.91000000,7.30000000,3.69000000
2019-10-30,2939.32000000,3.62000000,5.95000000,7.32000000,3.69000000
2019-10-31,2929.06000000,3.64000000,5.91000000,7.29000000,3.70000000
2019-11-01,2958.20000000,3.66000000,5.94000000,7.30000000,3.70000000
2019-11-04,2975.49000000,3.65000000,5.90000000,7.34000000,3.70000000
2019-11-05,2991.56000000,3.66000000,5.92000000,7.38000000,3.72000000
2019-11-06,2978.60000000,3.68000000,5.98000000,7.49000000,3.74000000
2019-11-07,2978.71000000,3.66000000,5.95000000,7.49000000,3.73000000
2019-11-08,2964.18000000,3.61000000,5.87000000,7.35000000,3.68000000
2019-11-11,2909.97000000,3.55000000,5.77000000,7.22000000,3.64000000
