entry_signal_date,entry_date,exit_signal_date,exit_date,holding_calendar_days,starting_equity,ending_equity,entry_notional,exit_notional,entry_commission,exit_commission,stamp_duty,cash_dividends,bonus_shares,pnl,return,entry_prices,exit_prices,entry_shares,exit_shares
2023-09-15,2023-09-18,2023-09-18,2023-09-19,1,1012195.3704999997,1010769.1454999998,1011342.0,1011028.0,303.40259999999995,303.30839999999995,505.514,0.0,0.0,-1426.2249999999767,-0.0014090412202690241,"{""sh.601988"": 3.7, ""sh.601398"": 4.64, ""sh.601939"": 6.12, ""sh.601288"": 3.48}","{""sh.601988"": 3.7, ""sh.601398"": 4.64, ""sh.601939"": 6.13, ""sh.601288"": 3.47}","{""sh.601988"": 68300.0, ""sh.601398"": 54500.0, ""sh.601939"": 41300.0, ""sh.601288"": 72700.0}","{""sh.601988"": 68300.0, ""sh.601398"": 54500.0, ""sh.601939"": 41300.0, ""sh.601288"": 72700.0}"
2023-09-20,2023-09-21,2023-09-22,2023-09-25,4,1010769.1454999998,1014224.8161999998,1009703.0,1014273.0,302.91089999999997,304.28189999999995,507.13649999999996,0.0,0.0,3455.670700000017,0.003418852579132292,"{""sh.601988"": 3.78, ""sh.601398"": 4.69, ""sh.601939"": 6.25, ""sh.601288"": 3.59}","{""sh.601988"": 3.79, ""sh.601398"": 4.74, ""sh.601939"": 6.28, ""sh.601288"": 3.59}","{""sh.601988"": 66800.0, ""sh.601398"": 53800.0, ""sh.601939"": 40400.0, ""sh.601288"": 70300.0}","{""sh.601988"": 66800.0, ""sh.601398"": 53800.0, ""sh.601939"": 40400.0, ""sh.601288"": 70300.0}"
2023-09-25,2023-09-26,2023-11-06,2023-11-07,42,1014224.8161999998,1005598.6273999998,1012912.0,1005394.0,303.87359999999995,301.6182,502.697,0.0,0.0,-8626.188800000004,-0.008505203838651651,"{""sh.601988"": 3.81, ""sh.601398"": 4.74, ""sh.601939"": 6.31, ""sh.601288"": 3.62}","{""sh.601988"": 3.84, ""sh.601398"": 4.71, ""sh.601939"": 6.2, ""sh.601288"": 3.57}","{""sh.601988"": 66500.0, ""sh.601398"": 53400.0, ""sh.601939"": 40100.0, ""sh.601288"": 70000.0}","{""sh.601988"": 66500.0, ""sh.601398"": 53400.0, ""sh.601939"": 40100.0, ""sh.601288"": 70000.0}"
2023-11-24,2023-11-27,2023-12-28,2023-12-29,32,1005598.6273999998,1005293.2166999998,1004337.0,1005137.0,301.30109999999996,301.54110000000003,502.56850000000003,0.0,0.0,-305.41070000000764,-0.0003037103389745614,"{""sh.601988"": 3.98, ""sh.601398"": 4.79, ""sh.601939"": 6.39, ""sh.601288"": 3.66}","{""sh.601988"": 3.99, ""sh.601398"": 4.78, ""sh.601939"": 6.46, ""sh.601288"": 3.63}","{""sh.601988"": 63100.0, ""sh.601398"": 52400.0, ""sh.601939"": 39300.0, ""sh.601288"": 68600.0}","{""sh.601988"": 63100.0, ""sh.601398"": 52400.0, ""sh.601939"": 39300.0, ""sh.601288"": 68600.0}"
2024-01-05,2024-01-08,2024-01-25,2024-01-26,18,1005293.2166999998,1018839.7056999998,1004346.0,1019009.0,301.30379999999997,305.7027,509.5045,0.0,0.0,13546.48900000006,0.01347516204721653,"{""sh.601988"": 4.12, ""sh.601398"": 4.87, ""sh.601939"": 6.65, ""sh.601288"": 3.73}","{""sh.601988"": 4.14, ""sh.601398"": 5.01, ""sh.601939"": 6.69, ""sh.601288"": 3.8}","{""sh.601988"": 61000.0, ""sh.601398"": 51600.0, ""sh.601939"": 37700.0, ""sh.601288"": 67300.0}","{""sh.601988"": 61000.0, ""sh.601398"": 51600.0, ""sh.601939"": 37700.0, ""sh.601288"": 67300.0}"
2024-01-30,2024-01-31,2024-02-07,2024-02-08,8,1018839.7056999998,1032903.6707999997,1018071.0,1033267.0,305.4213,309.9801,516.6335,0.0,0.0,14063.965099999914,0.01380390361831961,"{""sh.601988"": 4.25, ""sh.601398"": 5.12, ""sh.601939"": 6.82, ""sh.601288"": 3.87}","{""sh.601988"": 4.32, ""sh.601398"": 5.16, ""sh.601939"": 6.85, ""sh.601288"": 3.99}","{""sh.601988"": 59900.0, ""sh.601398"": 49700.0, ""sh.601939"": 37300.0, ""sh.601288"": 65800.0}","{""sh.601988"": 59900.0, ""sh.601398"": 49700.0, ""sh.601939"": 37300.0, ""sh.601288"": 65800.0}"
2024-03-25,2024-03-26,2024-04-01,2024-04-02,7,1032903.6707999997,1036774.6915999997,1031792.0,1036802.0,309.5376,311.0406,518.401,0.0,0.0,3871.02079999994,0.0037477074672430735,"{""sh.601988"": 4.41, ""sh.601398"": 5.29, ""sh.601939"": 6.87, ""sh.601288"": 4.23}","{""sh.601988"": 4.47, ""sh.601398"": 5.29, ""sh.601939"": 6.91, ""sh.601288"": 4.23}","{""sh.601988"": 58500.0, ""sh.601398"": 48800.0, ""sh.601939"": 37500.0, ""sh.601288"": 61000.0}","{""sh.601988"": 58500.0, ""sh.601398"": 48800.0, ""sh.601939"": 37500.0, ""sh.601288"": 61000.0}"
2024-04-08,2024-04-09,2024-04-15,2024-04-16,7,1036774.6915999997,1043581.0896999997,1035673.0,1043625.0,310.70189999999997,313.0875,521.8125,0.0,0.0,6806.398099999991,0.0065649732339589,"{""sh.601988"": 4.53, ""sh.601398"": 5.4, ""sh.601939"": 7.04, ""sh.601288"": 4.35}","{""sh.601988"": 4.58, ""sh.601398"": 5.42, ""sh.601939"": 7.12, ""sh.601288"": 4.37}","{""sh.601988"": 57200.0, ""sh.601398"": 47900.0, ""sh.601939"": 36800.0, ""sh.601288"": 59500.0}","{""sh.601988"": 57200.0, ""sh.601398"": 47900.0, ""sh.601939"": 36800.0, ""sh.601288"": 59500.0}"
2024-04-16,2024-04-17,2024-04-17,2024-04-18,1,1043581.0896999997,1051819.0251999996,1042319.0,1051711.0,312.6957,315.51329999999996,525.8555,0.0,0.0,8237.935499999905,0.007893910287669241,"{""sh.601988"": 4.62, ""sh.601398"": 5.45, ""sh.601939"": 7.14, ""sh.601288"": 4.41}","{""sh.601988"": 4.65, ""sh.601398"": 5.49, ""sh.601939"": 7.25, ""sh.601288"": 4.44}","{""sh.601988"": 56400.0, ""sh.601398"": 47800.0, ""sh.601939"": 36500.0, ""sh.601288"": 59100.0}","{""sh.601988"": 56400.0, ""sh.601398"": 47800.0, ""sh.601939"": 36500.0, ""sh.601288"": 59100.0}"
2024-04-23,2024-04-24,2024-04-24,2024-04-25,1,1051819.0251999996,1044563.8600999997,1050953.0,1044849.0,315.28589999999997,313.4547,522.4245000000001,0.0,0.0,-7255.165099999867,-0.006897731383609765,"{""sh.601988"": 4.66, ""sh.601398"": 5.5, ""sh.601939"": 7.31, ""sh.601288"": 4.5}","{""sh.601988"": 4.63, ""sh.601398"": 5.48, ""sh.601939"": 7.23, ""sh.601288"": 4.49}","{""sh.601988"": 56400.0, ""sh.601398"": 47800.0, ""sh.601939"": 35900.0, ""sh.601288"": 58400.0}","{""sh.601988"": 56400.0, ""sh.601398"": 47800.0, ""sh.601939"": 35900.0, ""sh.601288"": 58400.0}"
2024-05-23,2024-05-24,2024-07-15,2024-07-16,53,1044563.8600999997,1164733.3297999997,1043761.0,1122215.0,313.12829999999997,336.6645,561.1075000000001,42926.369999999995,0.0,120169.46970000002,0.1150427219342011,"{""sh.601988"": 4.51, ""sh.601398"": 5.49, ""sh.601939"": 7.11, ""sh.601288"": 4.4}","{""sh.601988"": 4.87, ""sh.601398"": 5.92, ""sh.601939"": 7.59, ""sh.601288"": 4.73}","{""sh.601988"": 57900.0, ""sh.601398"": 47500.0, ""sh.601939"": 36700.0, ""sh.601288"": 59300.0}","{""sh.601988"": 57900.0, ""sh.601398"": 47500.0, ""sh.601939"": 36700.0, ""sh.601288"": 59300.0}"
2024-07-17,2024-07-18,2024-07-18,2024-07-19,1,1164733.3297999997,1163378.8433999997,1163224.0,1163149.0,348.96719999999993,348.94469999999995,581.5745,0.0,0.0,-1354.4864000000525,-0.0011629154634328494,"{""sh.601988"": 4.66, ""sh.601398"": 5.9, ""sh.601939"": 7.55, ""sh.601288"": 4.73}","{""sh.601988"": 4.66, ""sh.601398"": 5.9, ""sh.601939"": 7.58, ""sh.601288"": 4.71}","{""sh.601988"": 62400.0, ""sh.601398"": 49300.0, ""sh.601939"": 38500.0, ""sh.601288"": 61500.0}","{""sh.601988"": 62400.0, ""sh.601398"": 49300.0, ""sh.601939"": 38500.0, ""sh.601288"": 61500.0}"
2024-07-22,2024-07-23,2024-08-19,2024-08-20,28,1163378.8433999997,1244410.2299999995,1162466.0,1244842.0,348.73979999999995,373.45259999999996,622.421,0.0,0.0,81031.38659999985,0.06965176224383098,"{""sh.601988"": 4.64, ""sh.601398"": 5.82, ""sh.601939"": 7.4, ""sh.601288"": 4.63}","{""sh.601988"": 4.93, ""sh.601398"": 6.26, ""sh.601939"": 8.06, ""sh.601288"": 4.89}","{""sh.601988"": 62600.0, ""sh.601398"": 49900.0, ""sh.601939"": 39300.0, ""sh.601288"": 62800.0}","{""sh.601988"": 62600.0, ""sh.601398"": 49900.0, ""sh.601939"": 39300.0, ""sh.601288"": 62800.0}"
2024-08-20,2024-08-21,2024-09-24,2024-09-25,35,1244410.2299999995,1217725.6392999997,1242601.0,1217263.0,372.7803,365.1789,608.6315000000001,0.0,0.0,-26684.590699999826,-0.021443564233636875,"{""sh.601988"": 4.95, ""sh.601398"": 6.35, ""sh.601939"": 8.13, ""sh.601288"": 4.9}","{""sh.601988"": 4.98, ""sh.601398"": 6.09, ""sh.601939"": 7.8, ""sh.601288"": 4.87}","{""sh.601988"": 62800.0, ""sh.601398"": 48900.0, ""sh.601939"": 38200.0, ""sh.601288"": 63400.0}","{""sh.601988"": 62800.0, ""sh.601398"": 48900.0, ""sh.601939"": 38200.0, ""sh.601288"": 63400.0}"
2024-11-01,2024-11-04,2024-11-04,2024-11-05,1,1217725.6392999997,1212278.0660999997,1217148.0,1213036.0,365.14439999999996,363.9108,606.518,0.0,0.0,-5447.573199999984,-0.004473563686424046,"{""sh.601988"": 4.89, ""sh.601398"": 6.15, ""sh.601939"": 8.07, ""sh.601288"": 4.77}","{""sh.601988"": 4.88, ""sh.601398"": 6.1, ""sh.601939"": 8.06, ""sh.601288"": 4.76}","{""sh.601988"": 62200.0, ""sh.601398"": 49500.0, ""sh.601939"": 37700.0, ""sh.601288"": 63800.0}","{""sh.601988"": 62200.0, ""sh.601398"": 49500.0, ""sh.601939"": 37700.0, ""sh.601288"": 63800.0}"
2024-11-15,2024-11-18,2024-11-20,2024-11-21,3,1212278.0660999997,1219963.3764999998,1211336.0,1220361.0,363.40079999999995,366.1083,610.1804999999999,0.0,0.0,7685.310400000075,0.006339560712109857,"{""sh.601988"": 4.88, ""sh.601398"": 6.08, ""sh.601939"": 7.96, ""sh.601288"": 4.72}","{""sh.601988"": 4.95, ""sh.601398"": 6.13, ""sh.601939"": 7.95, ""sh.601288"": 4.76}","{""sh.601988"": 62100.0, ""sh.601398"": 49800.0, ""sh.601939"": 38000.0, ""sh.601288"": 64200.0}","{""sh.601988"": 62100.0, ""sh.601398"": 49800.0, ""sh.601939"": 38000.0, ""sh.601288"": 64200.0}"
2024-11-22,2024-11-25,2024-12-02,2024-12-03,8,1219963.3764999998,1237403.1602999996,1219254.0,1238050.0,365.77619999999996,371.41499999999996,619.0250000000001,0.0,0.0,17439.78379999986,0.014295333889475872,"{""sh.601988"": 4.92, ""sh.601398"": 6.06, ""sh.601939"": 7.84, ""sh.601288"": 4.72}","{""sh.601988"": 5.01, ""sh.601398"": 6.13, ""sh.601939"": 7.94, ""sh.601288"": 4.81}","{""sh.601988"": 61900.0, ""sh.601398"": 50300.0, ""sh.601939"": 38900.0, ""sh.601288"": 64600.0}","{""sh.601988"": 61900.0, ""sh.601398"": 50300.0, ""sh.601939"": 38900.0, ""sh.601288"": 64600.0}"
2024-12-23,2024-12-24,2024-12-24,2024-12-25,1,1237403.1602999996,1252908.3233999996,1236667.0,1253546.0,371.0000999999999,376.06379999999996,626.773,0.0,0.0,15505.163100000005,0.012530405285405031,"{""sh.601988"": 5.38, ""sh.601398"": 6.71, ""sh.601939"": 8.6, ""sh.601288"": 5.18}","{""sh.601988"": 5.43, ""sh.601398"": 6.77, ""sh.601939"": 8.78, ""sh.601288"": 5.26}","{""sh.601988"": 57500.0, ""sh.601398"": 46100.0, ""sh.601939"": 35900.0, ""sh.601288"": 59700.0}","{""sh.601988"": 57500.0, ""sh.601398"": 46100.0, ""sh.601939"": 35900.0, ""sh.601288"": 59700.0}"
2024-12-31,2025-01-02,2025-01-24,2025-01-27,25,1252908.3233999996,1227869.1080999996,1251483.0,1200588.0,375.44489999999996,360.17639999999994,600.294,27191.700000000004,0.0,-25039.21530000004,-0.019984874258039468,"{""sh.601988"": 5.51, ""sh.601398"": 6.91, ""sh.601939"": 8.78, ""sh.601288"": 5.34}","{""sh.601988"": 5.32, ""sh.601398"": 6.68, ""sh.601939"": 8.44, ""sh.601288"": 5.04}","{""sh.601988"": 56800.0, ""sh.601398"": 45300.0, ""sh.601939"": 35600.0, ""sh.601288"": 58600.0}","{""sh.601988"": 56800.0, ""sh.601398"": 45300.0, ""sh.601939"": 35600.0, ""sh.601288"": 58600.0}"
2025-02-05,2025-02-06,2025-02-06,2025-02-07,1,1227869.1080999996,1219664.6030999995,1226358.0,1219497.0,367.90739999999994,365.84909999999996,609.7484999999999,0.0,0.0,-8204.505000000121,-0.00668190521764632,"{""sh.601988"": 5.33, ""sh.601398"": 6.7, ""sh.601939"": 8.42, ""sh.601288"": 5.05}","{""sh.601988"": 5.3, ""sh.601398"": 6.67, ""sh.601939"": 8.35, ""sh.601288"": 5.03}","{""sh.601988"": 57500.0, ""sh.601398"": 45800.0, ""sh.601939"": 36400.0, ""sh.601288"": 60700.0}","{""sh.601988"": 57500.0, ""sh.601398"": 45800.0, ""sh.601939"": 36400.0, ""sh.601288"": 60700.0}"
2025-02-28,2025-03-03,2025-03-05,2025-03-06,3,1219664.6030999995,1224779.2126999996,1218384.0,1224844.0,365.51519999999994,367.4532,612.422,0.0,0.0,5114.609600000083,0.00419345579678247,"{""sh.601988"": 5.41, ""sh.601398"": 6.87, ""sh.601939"": 8.51, ""sh.601288"": 5.14}","{""sh.601988"": 5.46, ""sh.601398"": 6.85, ""sh.601939"": 8.62, ""sh.601288"": 5.15}","{""sh.601988"": 56300.0, ""sh.601398"": 44300.0, ""sh.601939"": 35800.0, ""sh.601288"": 59300.0}","{""sh.601988"": 56300.0, ""sh.601398"": 44300.0, ""sh.601939"": 35800.0, ""sh.601288"": 59300.0}"
2025-03-21,2025-03-24,2025-04-21,2025-04-22,29,1224779.2126999996,1290035.4159999997,1223157.0,1289812.0,366.9471,386.9436,644.9060000000001,0.0,0.0,65256.20330000017,0.05327997293172887,"{""sh.601988"": 5.36, ""sh.601398"": 6.76, ""sh.601939"": 8.49, ""sh.601288"": 5.09}","{""sh.601988"": 5.65, ""sh.601398"": 7.05, ""sh.601939"": 9.05, ""sh.601288"": 5.37}","{""sh.601988"": 57100.0, ""sh.601398"": 45200.0, ""sh.601939"": 36000.0, ""sh.601288"": 60100.0}","{""sh.601988"": 57100.0, ""sh.601398"": 45200.0, ""sh.601939"": 36000.0, ""sh.601288"": 60100.0}"
2025-05-27,2025-05-28,2025-05-29,2025-05-30,2,1290035.4159999997,1281397.4914999998,1288823.0,1281597.0,386.64689999999996,384.47909999999996,640.7985,0.0,0.0,-8637.924499999965,-0.006695881673375676,"{""sh.601988"": 5.57, ""sh.601398"": 7.06, ""sh.601939"": 9.07, ""sh.601288"": 5.53}","{""sh.601988"": 5.51, ""sh.601398"": 7.05, ""sh.601939"": 9.01, ""sh.601288"": 5.51}","{""sh.601988"": 57900.0, ""sh.601398"": 45600.0, ""sh.601939"": 35500.0, ""sh.601288"": 58300.0}","{""sh.601988"": 57900.0, ""sh.601398"": 45600.0, ""sh.601939"": 35500.0, ""sh.601288"": 58300.0}"
2025-05-30,2025-06-03,2025-06-03,2025-06-04,1,1281397.4914999998,1288768.5077999998,1279959.0,1288745.0,383.98769999999996,386.6234999999999,644.3725,0.0,0.0,7371.0163000000175,0.005752326150858567,"{""sh.601988"": 5.49, ""sh.601398"": 7.05, ""sh.601939"": 9.03, ""sh.601288"": 5.52}","{""sh.601988"": 5.51, ""sh.601398"": 7.11, ""sh.601939"": 9.07, ""sh.601288"": 5.58}","{""sh.601988"": 58300.0, ""sh.601398"": 45400.0, ""sh.601939"": 35400.0, ""sh.601288"": 58000.0}","{""sh.601988"": 58300.0, ""sh.601398"": 45400.0, ""sh.601939"": 35400.0, ""sh.601288"": 58000.0}"
2025-06-19,2025-06-20,2025-06-23,2025-06-24,4,1288768.5077999998,1318118.0052999996,1287155.0,1317945.0,386.14649999999995,395.38349999999997,658.9725000000001,0.0,0.0,29349.497499999823,0.022773288858602747,"{""sh.601988"": 5.54, ""sh.601398"": 7.29, ""sh.601939"": 9.22, ""sh.601288"": 5.74}","{""sh.601988"": 5.65, ""sh.601398"": 7.51, ""sh.601939"": 9.4, ""sh.601288"": 5.89}","{""sh.601988"": 58100.0, ""sh.601398"": 44100.0, ""sh.601939"": 34900.0, ""sh.601288"": 56100.0}","{""sh.601988"": 58100.0, ""sh.601398"": 44100.0, ""sh.601939"": 34900.0, ""sh.601288"": 56100.0}"
2025-09-04,2025-09-05,2025-09-05,2025-09-08,3,1318118.0052999996,1291461.3556999995,1317120.0,1291892.0,395.13599999999997,387.56759999999997,645.946,0.0,0.0,-26656.64960000012,-0.02022326490709999,"{""sh.601988"": 5.59, ""sh.601398"": 7.52, ""sh.601939"": 9.17, ""sh.601288"": 7.45}","{""sh.601988"": 5.5, ""sh.601398"": 7.41, ""sh.601939"": 9.02, ""sh.601288"": 7.23}","{""sh.601988"": 58900.0, ""sh.601398"": 43800.0, ""sh.601939"": 35900.0, ""sh.601288"": 44200.0}","{""sh.601988"": 58900.0, ""sh.601398"": 43800.0, ""sh.601939"": 35900.0, ""sh.601288"": 44200.0}"
2025-09-18,2025-09-19,2025-09-24,2025-09-25,6,1291461.3556999995,1287751.9032999994,1290260.0,1287968.0,387.078,386.39039999999994,643.984,0.0,0.0,-3709.4524000000674,-0.002872290667953797,"{""sh.601988"": 5.29, ""sh.601398"": 7.28, ""sh.601939"": 8.74, ""sh.601288"": 6.72}","{""sh.601988"": 5.27, ""sh.601398"": 7.44, ""sh.601939"": 8.74, ""sh.601288"": 6.55}","{""sh.601988"": 61000.0, ""sh.601398"": 44300.0, ""sh.601939"": 36900.0, ""sh.601288"": 48000.0}","{""sh.601988"": 61000.0, ""sh.601398"": 44300.0, ""sh.601939"": 36900.0, ""sh.601288"": 48000.0}"
2025-09-26,2025-09-29,2025-09-29,2025-09-30,1,1287751.9032999994,1280079.7584999993,1286504.0,1280242.0,385.9512,384.07259999999997,640.1210000000001,0.0,0.0,-7672.1448000001255,-0.005957781759312061,"{""sh.601988"": 5.24, ""sh.601398"": 7.38, ""sh.601939"": 8.64, ""sh.601288"": 6.59}","{""sh.601988"": 5.19, ""sh.601398"": 7.31, ""sh.601939"": 8.61, ""sh.601288"": 6.61}","{""sh.601988"": 61400.0, ""sh.601398"": 43600.0, ""sh.601939"": 37200.0, ""sh.601288"": 48800.0}","{""sh.601988"": 61400.0, ""sh.601398"": 43600.0, ""sh.601939"": 37200.0, ""sh.601288"": 48800.0}"
2025-10-17,2025-10-20,2025-10-21,2025-10-22,2,1280079.7584999993,1303086.8433999992,1278517.0,1302950.0,383.5551,390.885,651.475,0.0,0.0,23007.0848999999,0.017973165146334055,"{""sh.601988"": 5.32, ""sh.601398"": 7.59, ""sh.601939"": 9.13, ""sh.601288"": 7.54}","{""sh.601988"": 5.39, ""sh.601398"": 7.63, ""sh.601939"": 9.26, ""sh.601288"": 7.87}","{""sh.601988"": 60100.0, ""sh.601398"": 42100.0, ""sh.601939"": 35000.0, ""sh.601288"": 42400.0}","{""sh.601988"": 60100.0, ""sh.601398"": 42100.0, ""sh.601939"": 35000.0, ""sh.601288"": 42400.0}"
2025-11-17,2025-11-18,2025-12-08,2025-12-09,21,1303086.8433999992,1279105.920299999,1301797.0,1279230.0,390.53909999999996,383.76899999999995,639.615,0.0,0.0,-23980.923100000247,-0.01840316569955499,"{""sh.601988"": 5.74, ""sh.601398"": 8.14, ""sh.601939"": 9.43, ""sh.601288"": 8.28}","{""sh.601988"": 5.81, ""sh.601398"": 8.01, ""sh.601939"": 9.29, ""sh.601288"": 7.86}","{""sh.601988"": 56700.0, ""sh.601398"": 40000.0, ""sh.601939"": 34500.0, ""sh.601288"": 39300.0}","{""sh.601988"": 56700.0, ""sh.601398"": 40000.0, ""sh.601939"": 34500.0, ""sh.601288"": 39300.0}"
2025-12-09,2025-12-10,2025-12-19,2025-12-22,12,1279105.920299999,1252506.321899999,1278052.0,1230141.0,383.4155999999999,369.04229999999995,615.0705,22678.929999999997,0.0,-26599.598400000017,-0.020795461875245953,"{""sh.601988"": 5.83, ""sh.601398"": 8.09, ""sh.601939"": 9.34, ""sh.601288"": 8.05}","{""sh.601988"": 5.65, ""sh.601398"": 7.86, ""sh.601939"": 9.12, ""sh.601288"": 7.51}","{""sh.601988"": 54800.0, ""sh.601398"": 39500.0, ""sh.601939"": 34200.0, ""sh.601288"": 39700.0}","{""sh.601988"": 54800.0, ""sh.601398"": 39500.0, ""sh.601939"": 34200.0, ""sh.601288"": 39700.0}"
2026-02-02,2026-02-03,2026-02-09,2026-02-10,7,1252506.321899999,1250113.923999999,1250193.0,1249175.0,375.05789999999996,374.75249999999994,624.5875,0.0,0.0,-2392.3978999999817,-0.0019100884827238363,"{""sh.601988"": 5.4, ""sh.601398"": 7.3, ""sh.601939"": 8.78, ""sh.601288"": 6.75}","{""sh.601988"": 5.38, ""sh.601398"": 7.28, ""sh.601939"": 8.86, ""sh.601288"": 6.71}","{""sh.601988"": 57900.0, ""sh.601398"": 42800.0, ""sh.601939"": 35600.0, ""sh.601288"": 46300.0}","{""sh.601988"": 57900.0, ""sh.601398"": 42800.0, ""sh.601939"": 35600.0, ""sh.601288"": 46300.0}"
2026-02-13,2026-02-24,2026-02-24,2026-02-25,1,1250113.923999999,1241411.390299999,1248547.0,1241212.0,374.56409999999994,372.3636,620.606,0.0,0.0,-8702.533700000029,-0.006961392504256305,"{""sh.601988"": 5.32, ""sh.601398"": 7.13, ""sh.601939"": 8.73, ""sh.601288"": 6.52}","{""sh.601988"": 5.29, ""sh.601398"": 7.06, ""sh.601939"": 8.7, ""sh.601288"": 6.49}","{""sh.601988"": 58700.0, ""sh.601398"": 43800.0, ""sh.601939"": 35700.0, ""sh.601288"": 47900.0}","{""sh.601988"": 58700.0, ""sh.601398"": 43800.0, ""sh.601939"": 35700.0, ""sh.601288"": 47900.0}"
2026-03-04,2026-03-05,2026-03-06,2026-03-09,4,1241411.390299999,1255186.7890999988,1240436.0,1255588.0,372.1308,376.6764,627.794,0.0,0.0,13775.39879999985,0.011096562273905746,"{""sh.601988"": 5.31, ""sh.601398"": 7.04, ""sh.601939"": 8.84, ""sh.601288"": 6.56}","{""sh.601988"": 5.37, ""sh.601398"": 7.08, ""sh.601939"": 8.96, ""sh.601288"": 6.68}","{""sh.601988"": 58400.0, ""sh.601398"": 44000.0, ""sh.601939"": 35100.0, ""sh.601288"": 47300.0}","{""sh.601988"": 58400.0, ""sh.601398"": 44000.0, ""sh.601939"": 35100.0, ""sh.601288"": 47300.0}"
2026-03-09,2026-03-10,2026-03-10,2026-03-11,1,1255186.7890999988,1246532.9908999987,1254202.0,1246922.0,376.2606,374.0766,623.461,0.0,0.0,-8653.798200000077,-0.0068944305940353895,"{""sh.601988"": 5.35, ""sh.601398"": 7.08, ""sh.601939"": 9.01, ""sh.601288"": 6.6}","{""sh.601988"": 5.33, ""sh.601398"": 7.04, ""sh.601939"": 8.94, ""sh.601288"": 6.56}","{""sh.601988"": 58600.0, ""sh.601398"": 44300.0, ""sh.601939"": 34800.0, ""sh.601288"": 47500.0}","{""sh.601988"": 58600.0, ""sh.601398"": 44300.0, ""sh.601939"": 34800.0, ""sh.601288"": 47500.0}"
2026-03-13,2026-03-16,2026-04-08,2026-04-09,24,1246532.9908999987,1276727.9966999989,1245202.0,1276792.0,373.5606,383.0376,638.396,0.0,0.0,30195.00580000016,0.024223190256841352,"{""sh.601988"": 5.39, ""sh.601398"": 7.2, ""sh.601939"": 9.15, ""sh.601288"": 6.6}","{""sh.601988"": 5.74, ""sh.601398"": 7.32, ""sh.601939"": 9.29, ""sh.601288"": 6.63}","{""sh.601988"": 57800.0, ""sh.601398"": 43200.0, ""sh.601939"": 34000.0, ""sh.601288"": 47200.0}","{""sh.601988"": 57800.0, ""sh.601398"": 43200.0, ""sh.601939"": 34000.0, ""sh.601288"": 47200.0}"
2026-05-21,2026-05-22,2026-05-25,2026-05-26,4,1276727.9966999989,1282000.9967999987,1275141.0,1281822.0,382.54229999999995,384.54659999999996,640.9110000000001,0.0,0.0,5273.00009999983,0.004130088878468341,"{""sh.601988"": 5.79, ""sh.601398"": 7.13, ""sh.601939"": 10.05, ""sh.601288"": 6.48}","{""sh.601988"": 5.88, ""sh.601398"": 7.17, ""sh.601939"": 10.11, ""sh.601288"": 6.44}","{""sh.601988"": 55100.0, ""sh.601398"": 44700.0, ""sh.601939"": 31700.0, ""sh.601288"": 49200.0}","{""sh.601988"": 55100.0, ""sh.601398"": 44700.0, ""sh.601939"": 31700.0, ""sh.601288"": 49200.0}"
2026-05-26,2026-05-27,2026-06-15,2026-06-16,20,1282000.9967999987,1320907.2916999985,1281297.0,1321645.0,384.3891,396.4934999999999,660.8225,0.0,0.0,38906.29489999986,0.03034810035024452,"{""sh.601988"": 5.9, ""sh.601398"": 7.18, ""sh.601939"": 10.23, ""sh.601288"": 6.41}","{""sh.601988"": 6.1, ""sh.601398"": 7.53, ""sh.601939"": 10.29, ""sh.601288"": 6.65}","{""sh.601988"": 54300.0, ""sh.601398"": 44600.0, ""sh.601939"": 31300.0, ""sh.601288"": 50000.0}","{""sh.601988"": 54300.0, ""sh.601398"": 44600.0, ""sh.601939"": 31300.0, ""sh.601288"": 50000.0}"
2026-06-26,2026-06-29,2026-06-29,2026-06-30,1,1320907.2916999985,1326985.2386999987,1320022.0,1327558.0,396.00659999999993,398.26739999999995,663.779,0.0,0.0,6077.94700000016,0.0046013426060945465,"{""sh.601988"": 5.75, ""sh.601398"": 7.12, ""sh.601939"": 9.71, ""sh.601288"": 6.16}","{""sh.601988"": 5.76, ""sh.601398"": 7.18, ""sh.601939"": 9.77, ""sh.601288"": 6.2}","{""sh.601988"": 57400.0, ""sh.601398"": 46300.0, ""sh.601939"": 34000.0, ""sh.601288"": 53600.0}","{""sh.601988"": 57400.0, ""sh.601398"": 46300.0, ""sh.601939"": 34000.0, ""sh.601288"": 53600.0}"
